Application_Number,y_test,prediction
19423,607888.0,616271.6528896323
144265,396888.0,396122.23194137524
61594,378000.0,381803.8222581807
177203,582000.0,583427.8317614729
18700,327000.0,331488.0834947431
14800,462000.0,449707.3256037447
170266,206000.0,215154.1413491947
152165,597000.0,601376.9924981005
166693,277000.0,272413.0033558923
163922,1052000.0,1034478.7398633957
5269,257000.0,252824.40709694056
47064,282000.0,279855.51688836067
8762,642000.0,664041.8441679165
170613,855000.0,862181.8011777569
67809,397000.0,402346.4126558483
164748,432000.0,431085.7949820637
133549,780800.0,769632.9591722471
106306,292000.0,291373.1133456961
158576,152000.0,148698.7283374345
107267,697000.0,700852.4730430945
135624,537000.0,540887.3798972664
47143,647000.0,642789.030554551
100427,917800.0,901403.5193021239
23160,721000.0,705798.8498198447
69957,544150.0,530185.524993773
93847,627000.0,637346.6488265058
90815,690000.0,731222.5007674524
122145,1237000.0,1241885.9072435352
106351,547000.0,552177.7842477518
161633,257000.0,247111.69553514256
108675,773000.0,810159.3727987458
91904,252000.0,253927.29966916665
137085,127000.0,130164.03835019152
132093,337000.0,334522.5086688816
169325,477000.0,471371.5180964623
42759,478900.0,473289.53164579696
170939,799335.0,807679.747521918
110604,575888.0,575126.6317063483
68552,644000.0,642141.5259961591
117024,707800.0,715872.6368248885
107638,652000.0,640439.1503719275
7070,332000.0,329478.155941259
100538,152000.0,160704.91247323726
91096,584750.0,581477.2948952167
119235,684500.0,683842.8697973198
148301,267000.0,263517.73510526627
56795,327000.0,321942.2426235465
57826,872000.0,866323.745244831
73220,1122000.0,1156846.9866681027
131343,892000.0,885329.4680715451
52935,447000.0,443662.3958212917
38643,695740.0,700761.5633339264
84205,477000.0,473590.0608490447
185105,617000.0,613594.390622867
140278,714000.0,713847.0894955153
173029,357000.0,346449.4336561595
118669,267000.0,261589.56747853025
121518,242000.0,232226.17208937436
44226,162000.0,158358.95843280552
91265,797000.0,813999.2235524455
1376,362000.0,358163.75589559774
116831,347000.0,345347.3902676372
127052,331000.0,330243.12682120234
35128,322800.0,325318.5130174024
35644,1652800.0,1679855.571050014
14826,152000.0,159509.2822456162
44113,547000.0,546692.4339196755
126630,172000.0,175644.61870447788
24501,577000.0,577970.4753204163
1434,162000.0,160905.30468325136
115560,635330.0,635687.3281399481
67652,369520.0,364111.3955515001
71285,297000.0,303836.9250876469
23738,485507.0,486512.6881291338
56040,340000.0,334600.20529808034
75742,257000.0,257495.57245395222
10566,442000.0,441193.22769261966
69501,269000.0,268556.72871794476
93796,337000.0,338963.6067032476
76380,459000.0,459385.62298431556
59935,262000.0,262236.4020696549
106044,1182000.0,1197522.40613035
61118,550800.0,546716.4082201507
179404,707000.0,705868.6474241122
75353,477000.0,475528.15756107704
39289,297000.0,294471.44171152805
132789,697000.0,686744.1056360862
21560,690900.0,675098.6951181623
61318,652000.0,659523.593424486
119739,796200.0,799013.891233543
28332,332000.0,326897.2561656589
82266,340000.0,342643.5582950339
100435,743800.0,741766.5893570402
22926,1502000.0,1468464.1565736749
7931,409800.0,413876.2683895228
91034,802000.0,788672.9153300991
82271,227000.0,221340.71513557108
35920,802000.0,810523.3467536891
54882,460888.0,462644.2127104604
157436,522000.0,514906.4448219585
118465,565944.0,554069.8765976381
110356,102000.0,104426.15935227952
72363,587500.0,597444.5424618208
14771,1097000.0,1103293.290896124
69140,402000.0,404218.80041840277
185430,293500.0,287275.52105887776
56306,482000.0,486427.7300144824
110517,485888.0,485761.3071788432
171714,1002000.0,984533.5685111273
48555,765500.0,756680.4110591965
166050,472000.0,478103.5478377625
151504,312000.0,320539.74223155587
26937,242205.0,250281.13094483915
85025,267000.0,257788.1123616635
134775,432750.0,433117.4963347728
117342,5723000.0,5144713.5861027045
96068,612000.0,597669.8490250157
103854,2252000.0,2162154.038079695
109900,932000.0,943099.0305136945
178500,1072700.0,1069706.625925236
142027,680000.0,692883.1293934565
74459,481500.0,479829.2357096089
67934,1634800.0,1635663.0793388467
30847,497000.0,481462.9673647341
49141,197000.0,199852.29748880438
24222,433600.0,442438.8091090901
126428,420500.0,417171.8488304127
5023,117000.0,118772.8283947629
15173,1247000.0,1206681.7616623999
30478,482000.0,482573.21855616185
66274,482000.0,478289.05213424354
178681,377000.0,364456.184746868
67059,177000.0,181825.06928419377
15657,341000.0,343908.0436630325
36690,329900.0,338401.03720898135
60317,351000.0,356728.15810527065
184647,1147000.0,1144894.3750764676
172518,575000.0,578209.5411894412
122578,202000.0,207507.4928614842
173398,372000.0,376904.26389260433
144254,182000.0,187221.02553888733
66447,347000.0,344528.9177949418
8253,757000.0,740311.8426103069
76328,622000.0,621202.7090432888
127067,396900.0,415333.632021627
143870,242000.0,241082.34795716498
122300,202000.0,220601.99411700043
142769,377000.0,379948.1872340152
35480,340800.0,337755.05963398673
124638,652000.0,674175.2084931427
117264,1296000.0,1290485.7601706174
46428,302000.0,298896.0229197493
63994,552000.0,551989.9590293857
180641,1197000.0,1183339.2745659966
169539,325000.0,325072.4019311402
164763,610000.0,615414.236605149
164007,559888.0,559490.1743208697
58388,584000.0,573907.9146536124
136058,657800.0,650999.2045779615
112633,333100.0,334642.9508501496
145816,927500.0,932127.9143087904
42444,390000.0,384699.8271266662
98907,539925.0,540715.5351872242
161013,767800.0,754643.7420881974
39792,546000.0,551319.9375199156
139155,747000.0,735998.6921369603
91385,598980.0,609603.3154334256
61765,2134800.0,2040561.9571452443
142469,496000.0,487036.4704538616
38427,347000.0,349548.3833964899
75796,344500.0,347983.9308876335
118595,1627000.0,1707968.511678319
60352,322000.0,319684.28566046327
14776,82000.0,86809.73243967352
71923,697000.0,673516.1552776382
52442,260800.0,261996.9154872514
66122,1502000.0,1567843.1708407057
103831,429500.0,435410.9990076458
151916,652000.0,652363.1544621495
174009,317000.0,309035.2404953271
127440,387000.0,389442.6791379276
157814,603980.0,607912.9080927153
104046,682000.0,667927.2534307772
14751,207000.0,206052.42404757006
60857,342000.0,340349.4638507616
162697,447000.0,455232.3372802689
24655,1297000.0,1332479.8535879774
65435,957000.0,952958.3953186455
123248,1462000.0,1472792.2953967338
36745,717000.0,694736.018257307
118433,595000.0,602019.8753100014
56274,672000.0,672664.906249059
140521,487000.0,482842.94853172277
169060,550800.0,547166.6224714346
119007,297000.0,296814.70726624614
111987,932000.0,931326.5919330135
185075,627000.0,632621.1176450207
41918,531900.0,527219.9774270032
26875,1016800.0,977426.5348819345
104186,459000.0,460710.3641121169
80766,2135000.0,2082956.826502319
90548,982000.0,970671.3688370596
12772,353025.0,355090.4724849174
50676,137000.0,137396.67735636095
89040,97000.0,94896.89384276091
138848,553800.0,545115.9113806343
18947,547000.0,538014.861286833
89753,1665800.0,1718625.7153351686
61550,610888.0,608379.255855249
112906,852000.0,785860.9573811659
29846,802000.0,788883.1360634703
148548,684500.0,670743.282260822
98047,247000.0,236918.3745388076
157306,382000.0,389950.64019476913
164203,327000.0,335033.6988326943
74239,420888.0,424511.6162174809
52469,227000.0,223105.34471203826
15668,515000.0,512477.84335250105
179449,652000.0,652636.8250849211
171964,671700.0,664998.1273562952
154081,517000.0,518361.2309659561
153375,377000.0,375427.3350891884
39694,269000.0,268683.09458817914
156499,3097000.0,2956655.6180928834
143570,662000.0,674223.3394239029
38263,301700.0,302635.9582684852
165243,419900.0,420195.11419149896
2645,689000.0,675113.6282942062
88507,547000.0,541619.0990477958
117407,678888.0,689185.4579802569
94366,925000.0,920036.5314375994
12202,240979.0,245965.94651214956
122840,612000.0,596691.1100272126
25937,644800.0,641149.5075356049
75008,117000.0,120760.29599014315
83090,232000.0,238463.15039350165
179765,397000.0,401288.1942566624
59135,647000.0,640556.1261363728
48552,1502000.0,1486861.523361534
50818,372000.0,372023.82180314197
144818,896000.0,908716.2165357528
138091,2174888.0,2164645.6330555133
57167,267000.0,273454.64619946387
16162,102000.0,101856.26576446371
114823,510950.0,510986.2815074066
100368,482000.0,472339.3350968405
71949,267000.0,263542.40877495985
14338,352000.0,355171.88562454405
42219,443888.0,441592.946928913
59898,568800.0,557860.8633165227
162478,282000.0,280527.2484661091
169942,182000.0,180995.83826791594
112099,837300.0,839029.3470590701
82485,182000.0,179058.46542261748
141001,636500.0,642524.2953062688
19608,830000.0,840579.2439058423
34211,410000.0,413409.3801305051
71970,222000.0,219406.88282989705
150130,672000.0,680654.4552894336
44406,472000.0,458984.6143822945
68889,373200.0,374686.66657121934
60722,252000.0,253939.38089076508
154990,82000.0,84728.94377564108
185470,452250.0,452995.80691073724
102009,296000.0,295237.5762968332
79611,485000.0,474447.7469442651
162271,282000.0,296131.8879866159
51826,872000.0,868157.5915217506
19890,352000.0,358927.64547449397
140477,517000.0,518863.05653018894
55340,432000.0,442672.3897772053
114288,157000.0,157021.3995486808
49956,462000.0,465995.9462691599
133266,1802000.0,1771199.815913272
12691,322000.0,315637.5885451718
125516,372000.0,357310.4253975908
131672,350000.0,344113.711030203
59874,617000.0,614223.1898465959
114038,270800.0,269279.554783359
33079,516900.0,526170.6509669826
158149,507300.0,505638.8747370233
69397,546860.0,559070.6470468002
117960,1099250.0,1080094.2767220775
5316,370880.0,377199.0923456803
16571,296000.0,293564.5001589492
103269,797000.0,793862.0840727183
31084,1002000.0,982270.9700391089
129108,461900.0,457009.53924535407
132604,802000.0,817940.1041160703
5977,307000.0,317517.4284041555
64772,202000.0,198659.5201632328
8337,262000.0,256313.3310722104
124905,347000.0,347890.8394118366
147389,640000.0,634972.8324259531
177191,797000.0,792518.1492493238
69356,557000.0,572450.8404155452
145037,147000.0,143471.3338466263
104976,543000.0,541546.2648855849
142498,436310.0,437254.2910565637
96052,542000.0,518225.61457702453
60398,340800.0,344107.77160651714
58520,317000.0,318935.3018679619
181631,482000.0,480672.47044335154
184795,1547000.0,1501184.0943354769
47899,854000.0,844804.4481287339
15853,306000.0,301112.21249691
115541,97000.0,99552.79662080322
9039,747000.0,742613.6821588629
164630,702000.0,704405.1627970833
168363,297000.0,300947.1613342865
56871,387500.0,382900.11667608016
69877,501000.0,499279.730345034
171216,738000.0,739302.7135163787
154554,1202000.0,1243900.905768373
143979,297000.0,303130.6040579623
126798,417000.0,403458.7628399257
60748,308800.0,300922.97247793793
145258,277000.0,276260.4814998686
37525,247000.0,243839.78418405063
133819,479000.0,490211.1978120982
85561,207000.0,212702.16048804118
25894,490000.0,487914.90873160993
80747,257000.0,258058.4834562133
88280,387000.0,389478.2754229778
146002,372800.0,386631.5579242426
4690,132000.0,130803.29712847638
53822,352000.0,357208.3600424891
111710,612900.0,599545.3626772247
142525,400800.0,398899.7892997858
68997,307000.0,292929.0235409894
169745,117000.0,126178.31942338966
147655,483000.0,484808.0423711859
63078,693000.0,681849.0410517261
110339,769800.0,768110.5935346375
18395,617000.0,633124.4927750216
93062,1190540.0,1192935.4095588834
146591,613000.0,613198.6162173005
4906,1302000.0,1269187.6357808353
69376,352000.0,352036.4997908907
69722,502000.0,485669.65937408037
170543,297000.0,298322.1778741024
114112,652000.0,660639.2482613586
16306,200000.0,199766.39976139806
102696,232000.0,234003.12034775145
44593,833000.0,841455.859802076
106414,252000.0,252052.09788085218
62060,502000.0,500908.01280604966
82137,485000.0,482535.82487144356
86905,285880.0,285813.5917159062
151763,897000.0,897661.6581132845
44969,107000.0,106054.65897724491
174870,142000.0,148562.40885119984
32819,1233800.0,1265212.5460848368
110126,332000.0,332662.70041948475
89131,925000.0,895398.2170763151
20318,493000.0,495625.8522267723
121040,369000.0,380617.0003175341
1526,652000.0,658795.5088125246
85343,1005888.0,988530.2539993788
5009,1597000.0,1559193.3563358397
167772,1302000.0,1418664.5152670606
69455,527000.0,515123.6179737532
184046,177000.0,179510.532320016
140311,615000.0,609904.8683435972
76392,419810.0,421936.5923749076
25652,482000.0,471249.990148252
125395,524000.0,522705.7794467712
183585,813800.0,875319.0351420138
14735,367000.0,371406.6024798726
118290,452000.0,459095.18632594415
88645,1497000.0,1434944.9397121188
22808,827000.0,828212.2490568087
104163,580000.0,581899.6805604745
39954,447000.0,440207.9710688618
78301,327000.0,322041.20129828167
121689,359000.0,350162.0695090425
54650,558900.0,558099.8082574222
174423,327000.0,335569.2605019631
131385,697000.0,689214.557217478
155124,188000.0,188188.90305187984
45715,627000.0,633096.3696157103
68365,797000.0,783807.3427108532
101452,202000.0,200810.93170939147
68854,502000.0,501228.7604861896
24520,424000.0,430592.77505227365
139724,1362000.0,1399037.2805372467
183620,424704.0,425188.39381339564
77038,1805800.0,1776540.848360953
18432,421800.0,423221.99762212206
115708,503000.0,504553.7787683032
137984,1902000.0,1951606.7485863024
131474,721000.0,721226.8252897398
17537,397000.0,403406.7795246929
154814,142000.0,143838.17405246626
69372,510800.0,543393.2195503386
151920,627000.0,600604.4646750413
2938,767000.0,763843.9824782759
41042,652000.0,655993.1353746887
145742,852000.0,849828.527823614
143132,551000.0,559572.3503689604
26696,362000.0,361104.6118281164
86602,1277000.0,1300502.4744475926
52566,322000.0,322242.5306507201
100657,243600.0,240140.10417342314
151846,482000.0,481657.6361511698
61277,784800.0,768366.7331153245
171521,587000.0,586120.2663801613
27391,337000.0,342213.07792870875
178281,157000.0,158586.9242186839
184915,1247000.0,1268349.2932522176
108367,558000.0,550972.4534703669
125161,568600.0,563609.1184313592
125436,490000.0,482895.9420765162
175799,557000.0,551159.510756938
58367,1414720.0,1407175.9782046014
110003,197000.0,212387.56807930805
119210,200000.0,200839.56395377155
41516,44000.0,45927.35538142195
112197,675700.0,687180.6785103849
67017,497000.0,492091.5027602413
109992,672000.0,671676.1226346595
149212,737000.0,728892.334180337
81401,717000.0,674045.2047486791
103607,3597000.0,3202413.0382668744
34818,546900.0,541362.088521648
21724,1170000.0,1201779.697020589
97232,500000.0,501355.7535068883
44795,817000.0,824739.4343943845
36707,117000.0,113957.55351487244
118429,1262800.0,1338304.2850398768
66537,547000.0,552006.2065930427
164490,97000.0,97872.63362553678
6267,693000.0,681613.409604426
106945,1190680.0,1217454.7507424445
36922,602000.0,615103.2201538809
23283,697000.0,704600.7418599428
124120,424900.0,431165.79665586376
2524,252000.0,251526.1038050847
173016,197000.0,195595.0639420457
102893,847000.0,790638.1373322709
11057,197000.0,199687.00390648763
88815,647000.0,645143.8172602814
58582,3147000.0,3107336.801974474
175178,502000.0,492602.7946442724
90549,1399000.0,1369644.9171185535
72668,662000.0,684467.3153687959
137415,397800.0,403482.2004236278
16390,356000.0,365444.9728594001
125442,332600.0,331902.8138022053
120820,525800.0,522550.996146597
123002,282000.0,317418.031632015
103525,647000.0,656577.2241707549
34454,517000.0,522760.7176069048
168952,459000.0,455017.1124988494
162751,427650.0,429881.4326411183
13723,439225.0,447610.50536990573
130789,497853.0,499299.4924075903
115993,597000.0,581171.4391105856
123770,200888.0,200905.48557707312
172989,677000.0,675625.4428515949
130333,325000.0,324182.67041130265
56344,883000.0,901706.3258130392
173289,437000.0,438901.3628292788
40135,567000.0,578294.380357209
168413,297000.0,296209.8906826831
87731,1940700.0,1939368.2886753986
81304,452000.0,454799.9056578779
78601,762606.0,772503.065651918
20850,262000.0,261093.97705774585
102832,659000.0,651202.3507098091
15287,577000.0,621143.7184365898
139422,802000.0,811499.090184639
70941,297000.0,296949.33174785203
83073,587000.0,582341.0848301
26122,222000.0,220887.66300335515
21919,777888.0,781610.684549172
21432,434800.0,435537.2399375709
148843,771000.0,744011.7440050322
122350,182000.0,182075.35809530728
146857,126800.0,120157.65901884883
88503,397000.0,399253.7281114849
28177,549500.0,548531.7578939692
57142,702000.0,705159.5246840678
180198,362000.0,358927.6369557148
156423,1447000.0,1413111.537656048
115946,322000.0,327939.1868815124
14373,477000.0,476954.09222172876
169850,852000.0,846670.3095963543
131658,432000.0,423559.13079944684
13054,996888.0,1004237.6949489955
11587,797000.0,774756.5967611193
13258,531000.0,530610.9482799112
178572,114500.0,115261.07128913753
97864,676000.0,668570.8206366485
104086,182000.0,188772.4797647423
30915,611500.0,609087.6412843599
11272,753770.0,756111.4900491481
116474,852800.0,852692.9601621525
110269,447000.0,446486.33855614974
173850,322000.0,328040.4833619147
57734,366000.0,369885.22827313223
41438,152000.0,152050.29820844787
116889,335000.0,337835.25682079454
108742,252705.0,254999.40508308637
94094,222000.0,220017.96672660683
166345,333567.0,326888.221244976
81339,377000.0,360678.58573924756
91246,402000.0,403434.5687414063
116592,1402000.0,1410054.041166769
136984,852000.0,855319.2226688045
52851,735000.0,708425.4026267682
9023,1497000.0,1520309.7899254228
14192,290800.0,286947.4800978359
167177,232000.0,232739.9989677506
166236,441800.0,434744.0875455594
33531,457000.0,462456.69659684564
126472,480800.0,475612.5399147535
143807,1397000.0,1395175.7123575788
87073,263080.0,267755.67525059666
138244,353200.0,350021.6939153983
181512,502000.0,504646.88139731006
59728,1471900.0,1498166.4145896314
105702,189000.0,198488.25219942324
130010,697000.0,718030.6219268513
117679,1889800.0,2003123.3901822662
164486,202000.0,202421.8301551533
25572,502000.0,505574.3655578341
112004,1882000.0,1766916.7725376375
25346,297000.0,297162.3254344412
119950,322000.0,328815.4433897219
46527,877000.0,877305.7962998013
48216,162000.0,162159.51697002436
98210,478425.0,476112.50543398206
4289,167000.0,161727.07568115322
91719,431000.0,434760.13495532196
98964,501000.0,517366.37656295614
157049,697000.0,678027.7220228398
93215,277000.0,272014.023059827
4022,122000.0,124264.58131620582
182569,312000.0,314502.2244396591
51990,77000.0,79942.40942794802
148946,2002000.0,1987277.0178252633
14534,422000.0,428061.1592027907
116198,646888.0,669043.6822012007
158157,1393000.0,1435027.4755140508
128822,247000.0,247693.78853529153
26256,302000.0,299600.4278861072
147270,252000.0,247739.30798021
136616,493680.0,497681.01186740986
54076,549500.0,544013.9329653569
119489,204000.0,202771.15132072158
148325,517200.0,522241.6244743223
28624,152000.0,151993.22301712312
22268,382000.0,383419.5360231636
94161,1997000.0,1986392.7250349424
173049,492000.0,487396.94315941044
152388,1319800.0,1335070.839497657
62470,282000.0,280530.6964479301
151943,397000.0,392022.88046485453
14755,107000.0,103664.00119968012
8970,292000.0,285898.9737708529
99125,665000.0,664087.0794350912
109340,152000.0,159461.67844595114
51479,142000.0,140656.22334750032
71801,297000.0,295826.0678561108
10119,157000.0,159071.39108099276
97067,247000.0,251215.64424684973
182265,427000.0,422501.81140260916
123028,512000.0,503339.6260321796
156665,1024200.0,997813.1492925837
162548,652000.0,664375.0173401661
182202,402000.0,390193.29699026176
36218,82000.0,82057.98816711591
139750,622000.0,630242.8742631093
136514,212000.0,209038.74456910367
170564,1026000.0,1033017.6069525459
73938,252000.0,255165.52010259495
154769,405000.0,402948.6265773886
20832,302000.0,299447.1069604277
79847,157000.0,170596.4863843486
185990,352000.0,369063.53721049184
115250,652000.0,645126.62729878
154621,62000.0,71417.28444035584
161200,362000.0,362279.25139790133
117899,685888.0,684608.046147976
60277,295000.0,296124.54519412253
53580,282000.0,274135.1519562295
151686,252000.0,251678.39021277966
70524,595800.0,597547.052248703
134303,1000000.0,1085162.9932263405
102975,2362800.0,2469823.733244432
155326,122000.0,118647.03384482441
71772,200000.0,202465.6343595725
170485,745000.0,732591.7515697402
4809,517000.0,511463.1735582149
69674,274000.0,270828.44578554993
87627,317000.0,320415.0036132692
164115,472000.0,471668.35832427273
8114,252000.0,253589.8448647661
7594,612000.0,624045.675507781
55111,587000.0,585238.510122963
137759,493600.0,481281.497918196
25557,180500.0,182034.68995425344
127278,902000.0,681097.7227294864
177174,675800.0,670851.1575862591
109292,532000.0,530920.3702352617
62612,552000.0,560442.1311812499
178882,490157.0,491026.1428348948
157920,1572000.0,1646991.4997654248
63651,342000.0,344329.3689337146
162505,287000.0,283043.3671175478
155661,607000.0,614079.733607451
109098,202000.0,203172.48159825947
179932,252000.0,262104.30492722057
79380,273000.0,273910.94307274296
109561,287000.0,291879.58228499774
158344,252000.0,246703.992868761
80306,82000.0,83484.75301289807
139604,543800.0,540371.9629933295
145461,546900.0,547893.1882350898
62008,227000.0,228814.89937376726
125166,432000.0,420943.98978316144
9043,647000.0,640788.4574209625
113407,825400.0,827999.892876736
25129,503350.0,518268.668529141
78835,400000.0,402321.6684041102
146100,611800.0,617551.2877050607
151638,322000.0,316473.8909422809
11063,277000.0,277864.38535806
23815,827000.0,808571.7261069058
179536,82000.0,85247.17280386042
12605,324000.0,329490.72826664767
143129,806000.0,808229.5725465639
161661,77000.0,76517.31308729488
10804,612000.0,609535.768336369
68992,200000.0,202419.49813290965
110134,352000.0,356954.9153178263
6165,727888.0,730398.9209170039
143717,437800.0,447068.71122254245
265,619000.0,628186.7279427138
65174,302000.0,288139.6002072634
46232,472000.0,469891.81077141926
66954,802000.0,795256.7487088325
72881,417000.0,418374.04884812346
63327,477000.0,479575.61497007473
96479,97000.0,103122.44009253195
30636,332000.0,344326.12406972056
143423,342000.0,342652.73810136784
17688,442000.0,443853.6594043145
161610,292000.0,298385.31693540444
67035,247000.0,240620.2398329259
56929,207000.0,210744.31033616065
571,247000.0,246274.10707981326
45012,402000.0,408306.45871171576
72499,377000.0,385940.49405680754
30738,8002000.0,8002516.010570806
144330,390888.0,393079.83131176507
162861,117000.0,112845.46045212708
116513,529000.0,541912.3593911484
44944,502000.0,496270.6853135466
88216,804784.0,786655.0095105594
79964,356500.0,355970.0838737124
13150,209000.0,206033.11900327652
5826,212000.0,213111.13631997904
129413,756090.0,752657.8796189742
109701,572090.0,571327.8241979735
139738,467000.0,472004.4377383884
164548,762000.0,764114.2088412085
149993,703800.0,716335.9095004322
12510,490000.0,485140.5628141244
16837,587800.0,584310.1584463852
163789,457000.0,448264.0300762241
149416,606600.0,601621.1591794747
7445,353420.0,358250.2360849981
107582,552000.0,554061.1972982036
107340,152000.0,151918.23597594167
121098,227000.0,233795.12886960193
72380,540000.0,539651.1575394126
174118,296300.0,293291.6571642205
4569,287000.0,280356.78198530845
148413,1251800.0,1280822.4714137693
118640,1602000.0,1453649.7555218828
171696,200000.0,200612.19343311008
1358,252000.0,247487.14702700565
162531,147000.0,159595.8325832017
60225,297000.0,304573.847181223
130974,405000.0,408107.4354196546
101346,402000.0,405248.8521676625
109772,302000.0,298884.60620728973
147310,102000.0,106111.03886880158
158025,462000.0,471520.2369817818
11716,814500.0,830483.1303463022
6448,844300.0,840451.5804092917
110684,1081000.0,1057429.707976953
74727,560800.0,563859.8184339989
103724,200000.0,201385.1074028464
145573,531000.0,530755.585580546
82413,277000.0,268725.3933369314
73240,839000.0,830762.8798894748
76556,282000.0,291435.8680181224
163797,487000.0,475247.2960019974
78975,227000.0,231486.975337376
166858,67000.0,65086.15467779116
178059,147000.0,155748.33092343653
12860,2202000.0,2135714.6909582475
182497,427000.0,448473.4488067957
114855,797000.0,781415.563100819
104945,835000.0,835172.3551867123
122062,566000.0,563687.3837137952
102244,846360.0,863930.5285907103
42560,247000.0,246744.02474120312
175800,388800.0,386401.96610101755
159026,292000.0,292405.40885853686
23675,578000.0,577504.7214136494
36829,337000.0,349037.0447713603
6444,511800.0,517849.38361239026
14423,347000.0,338712.61777633673
131160,400000.0,398723.38473893225
45188,432000.0,440764.39360864746
153604,888800.0,879951.84410987
30017,547000.0,540878.2843592368
17576,368900.0,387888.3807943421
55504,552000.0,545666.286950961
168912,292000.0,294315.97010440734
179657,417000.0,419451.60087822936
115406,716800.0,721755.3937563885
76567,635000.0,640849.8098977273
87161,259800.0,262019.3429315453
153188,1190800.0,1180268.586352933
87822,222000.0,219340.79086939996
40100,694800.0,692532.766923644
112609,495000.0,497874.6540040586
138973,928000.0,935526.5993725758
6915,337000.0,330313.4970652497
168306,890000.0,914141.7239981268
46822,573888.0,567766.1067809375
156952,342000.0,344410.0333951734
16274,297000.0,304547.4672786355
56309,552800.0,544230.2568330412
65109,447000.0,446809.79802548524
64064,112000.0,110829.79680620934
36334,107000.0,105775.95279667302
125783,493000.0,485730.55075245665
111797,329300.0,326608.2507091141
111896,644000.0,647209.7555613418
3551,407000.0,415328.4480637987
130641,997000.0,993678.3089512491
109113,1847000.0,1809867.8103631176
97924,663000.0,651973.858506576
172833,677000.0,693541.6430754237
5340,162000.0,162756.2353215401
167569,709500.0,703357.3145820539
159938,102000.0,100695.10695010144
156521,247000.0,248264.04661487322
16552,638000.0,622719.6053462
22236,521000.0,525494.1883778562
162777,447000.0,441424.71989596484
147123,262000.0,258742.9446243501
148980,167000.0,167309.11571940704
136055,604000.0,612492.7664163241
106743,447000.0,437778.6148038018
76603,655800.0,656409.4324832702
176936,252000.0,247939.35167800332
52587,447000.0,428408.3107140201
48289,297000.0,295659.27668558375
85397,337000.0,339666.7720040717
85673,297000.0,299914.6550020117
153302,1952000.0,2013478.2236049466
152984,452000.0,454207.02934698435
15385,317000.0,314147.0000302355
10270,380000.0,379784.9717914664
137614,545900.0,540545.2703003715
170843,631000.0,639435.3270615606
82455,427000.0,425179.89180819906
9726,267000.0,266391.99011150515
86182,1402000.0,1420172.578133871
96051,382000.0,370565.0779930965
1024,1652000.0,1600186.9318011438
23464,1204800.0,1226337.410235986
24722,587000.0,578542.2748731156
56133,486000.0,483197.3971869706
15077,417000.0,418295.57005078165
22804,102000.0,106003.32596373276
168049,67000.0,66318.09852746202
145446,723500.0,732308.3240340385
17428,422000.0,431661.29648080806
126127,335000.0,339493.0928907243
13418,382000.0,378377.6715569531
10138,192000.0,191540.88107062705
36637,617000.0,626439.9733902614
26731,706800.0,708997.5578145055
32992,748000.0,752585.3440762556
120714,700000.0,707418.4114204491
95560,267000.0,271830.1765877984
81234,522000.0,523987.10510509566
163546,291699.0,283808.18184052076
132910,682000.0,686490.1888090825
126445,178000.0,177168.98424197122
120408,383888.0,382096.75352395244
39809,269000.0,268533.06536727434
183957,297000.0,294600.72885229014
82867,497000.0,499138.6652779814
80921,277000.0,276216.7187533848
53029,202000.0,203109.0580303582
98698,262000.0,272370.4902974393
152712,953000.0,929479.9182337605
100599,923800.0,917498.5508754258
82517,392250.0,394577.0247204037
62316,302000.0,315319.2515610226
41585,560000.0,558387.7479478375
169617,337200.0,332628.55235722475
44013,397000.0,387520.0752351316
104545,247000.0,255116.19357023778
149377,508200.0,506268.3639663671
69157,438000.0,441492.41013602796
118059,685888.0,688373.7673987317
81276,202000.0,213334.50436069217
109339,117000.0,116976.67916603416
167742,602000.0,613635.1226301333
45998,552000.0,554707.416474423
74967,367000.0,362572.3842976677
26335,877500.0,901065.5999880997
46471,297000.0,296089.41591147636
180934,342888.0,345352.8765772756
50428,92000.0,93772.89521728028
89099,665000.0,666879.8112434887
68210,302000.0,295766.0283156138
71067,2197000.0,2115168.7816333673
61993,557000.0,556146.8531707062
56146,354000.0,345844.56855837995
113031,596312.0,589822.9390290362
144625,297000.0,303123.68815153086
30070,1082000.0,1059786.8880130746
55785,127000.0,124086.36829864926
46639,267000.0,268725.3632871164
107898,672000.0,658045.8792774584
154872,552000.0,530443.3771886362
69183,495000.0,515078.39995357173
114493,547500.0,558268.3736643554
26097,925000.0,958425.6393759089
72354,422000.0,420271.16355315957
135490,212000.0,215174.64653155336
27016,272000.0,285067.0780172123
125633,297000.0,289899.54576119053
103601,657000.0,667827.6800885102
151021,327000.0,335516.5948793584
46465,1324000.0,1326061.4703570576
140306,862000.0,869755.2395947158
47749,357000.0,372538.0462679525
184348,468888.0,464051.719689997
172286,825000.0,837224.6710055002
3450,402000.0,405924.38983078935
138724,794000.0,795941.2909690102
167419,420388.0,411304.61492049217
58916,82000.0,82429.29188224701
175994,553340.0,559681.0541180524
51443,491000.0,487998.9863024943
61630,137000.0,140109.81159308585
45886,417000.0,420526.747281227
8068,237000.0,271812.62945868704
88249,547000.0,542356.9938035416
44982,672000.0,673258.8356459651
86686,518000.0,516736.902553162
152339,347000.0,342132.69527942897
29161,717000.0,705149.7721487042
159814,586000.0,598702.8474870281
149775,747000.0,732827.3841205405
67130,857000.0,844132.659521421
72798,452000.0,456914.7704913474
